0,1
dapat,O
dijangkau,O
rudal,O
jelajah,O
Nasr,O
-,O
e,O
-,O
Basir,O
",",O
namun,O
menyatakan,O
peralatan,O
militer,O
ini,O
dapat,O
"\""",O
beroperasi,O
tanpa,O
suara,O
.,O
"\""",O
Iran,U-LOCATION
juga,O
memperkenalkan,O
dua,B-QUANTITY
pesawat,I-QUANTITY
tak,I-QUANTITY
berawak,L-QUANTITY
yang,O
baru,O
",",O
Karrar,O
-,O
4,O
dan,O
Mohajer,O
-,O
4,O
yang,O
dapat,O
terbang,O
tinggi,O
.,O
Mohajer,O
-,O
4,O
dapat,O
digunakan,O
untuk,O
memetakan,O
untuk,O
kepentingan,O
militer,O
dan,O
sipil,O
",",O
demikian,O
dilaporkan,O
IRNA,O
.,O
Pada,O
satu,O
upacara,O
yang,O
menandai,O
peresmian,O
itu,O
",",O
Rouhani,U-PERSON
kembali,O
menegaskan,O
bahwa,O
negaranya,O
tidak,O
mengembangkan,O
senjata,O
nuklir,O
namun,O
mengatakan,O
tidak,O
akan,O
mengabaikan,O
ancaman,O
.,O
"\""",O
Kami,O
tidak,O
akan,O
duduk,O
bermalas-malasan,O
menghadapi,O
ancaman,O
.,O
Kami,O
tidak,O
akan,O
tetap,O
tenang,O
menghadapi,O
persekongkolan,O
musuh,O
",",O
"\""",O
katanya,O
dalam,O
pidato,O
yang,O
disiarkan,O
langsung,O
oleh,O
stasiun,O
TV,O
pemerintah,O
",",O
tanpa,O
memberikan,O
rincian,O
.,O
Iran,U-LOCATION
telah,O
lama,O
dituduh,O
Amerika,B-LOCATION
Serikat,L-LOCATION
",",O
yang,O
tetap,O
memelihara,O
pangkalan,O
militernya,O
di,O
seluruh,O
negara,O
Teluk,B-LOCATION
Arab,L-LOCATION
",",O
yang,O
bersekongkol,O
untuk,O
menjatuhkan,O
Republik,O
Islam,O
.,O
Rouhani,U-PERSON
",",O
seorang,O
tokoh,O
moderat,O
yang,O
terpilih,O
tahun,O
lalu,O
",",O
berjanji,O
untuk,O
menghadapi,O
Barat,O
secara,O
diplomatis,O
",",O
mengatakan,O
doktrin,O
militer,O
Iran,U-LOCATION
berdasarkan,O
pada,O
"\""",O
pencegahan,O
dan,O
pertahanan,O
efektip,O
.,O
"\""",O
Teheran,U-LOCATION
kerap,O
mengumumkan,O
kemajuan,O
militernya,O
yang,O
tidak,O
dapat,O
dibenarkan,O
secara,O
independen,O
.,O
Namun,O
laporan,O
Pentagon,O
yang,O
dirilis,O
tahun,O
ini,O
mencatat,O
bahwa,O
pameran,O
militer,O
Iran,U-LOCATION
"\""",O
kurang,O
tersorot,O
"\""",O
sejak,O
Rouhani,U-PERSON
menggantikan,O
Presiden,O
Mahmoud,B-PERSON
Ahmadinejad,L-PERSON
yang,O
berhaluan,O
garis,O
keras,O
.,O
Iran,U-LOCATION
meluncurkan,O
industri,O
pertahanan,O
dalam,O
negeri,O
pada,O
1992,U-TIME
yang,O
memproduksi,O
senjata,O
ringan,O
dan,O
berat,O
",",O
mulai,O
dari,O
mortir,O
hingga,O
tank,O
dan,O
kapal,O
selam,O
.,O
Negara,O
itu,O
juga,O
memiliki,O
rudal,O
darat,O
-,O
ke,O
-,O
darat,O
dengan,O
jangkauan,O
sekitar,O
2.000,B-QUANTITY
kilometer,I-QUANTITY
(,I-QUANTITY
1.250,I-QUANTITY
mil,I-QUANTITY
),L-QUANTITY
",",O
cukup,O
untuk,O
mencapai,O
Israel,U-LOCATION
dan,O
pangkalan,O
militer,O
AS,U-LOCATION
yang,O
berada,O
di,O
kawasan,O
Timur,B-LOCATION
Tengah,L-LOCATION
.,O
Kementerian,O
pertahanan,O
Rusia,U-LOCATION
menyangkal,O
laporan,O
pesawatnya,O
memasuki,O
wilayah,O
udara,O
Finlandia,U-LOCATION
",",O
lapor,O
media,O
lokal,O
mengutip,O
kementerian,O
itu,O
",",O
Minggu,B-TIME
(,I-TIME
24,I-TIME
/,I-TIME
8,I-TIME
),L-TIME
.,O
Kementerian,O
pertahanan,O
Finlandia,U-LOCATION
mengatakan,O
sehari,O
lalu,O
pihaknya,O
mencurigai,O
pesawat,O
negara,O
Rusia,U-LOCATION
memasuki,O
wilayah,O
udaranya,O
di,O
atas,O
Teluk,B-LOCATION
Finlandia,L-LOCATION
tanpa,O
izin,O
pada,O
Sabtu,B-TIME
sore,L-TIME
.,O
Menurut,O
kementerian,O
Rusia,U-LOCATION
",",O
sebuah,O
pesawat,O
angkut,O
militer,O
dari,O
armada,O
Baltik,O
melakukan,O
penerbangan,O
terencana,O
pada,O
23,B-TIME
Agustus,L-TIME
dari,O
daerah,O
St,B-LOCATION
Petersburg,L-LOCATION
ke,O
Kilingrad,U-LOCATION
",",O
daerah,O
kantong,O
barat,O
Rusia,U-LOCATION
yang,O
berbatasan,O
dengan,O
Polandia,U-LOCATION
dan,O
Lithuania,U-LOCATION
.,O
"\""",O
Pesawat,O
itu,O
menempuh,O
rute,O
tetap,O
",",O
"\""",O
lapor,O
kantor,O
berita,O
Interfax,U-ORGANIZATION
mengutip,O
wakil,O
kementerian,O
pertahanan,O
Rusia,U-LOCATION
yang,O
tak,O
disebutkan,O
namanya,O
.,O
"\""",O
Pesawat,O
itu,O
tidak,O
menghindar,O
dari,O
rute,O
udaranya,O
selama,O
penerbangan,O
itu,O
.,O
"\""",O
Finlandia,U-LOCATION
berbagi,O
perbatasan,O
sejauh,O
1.300,B-QUANTITY
km,L-QUANTITY
dengan,O
Rusia,U-LOCATION
dan,O
biasanya,O
menjalin,O
hubungan,O
baik,O
dengan,O
Moskow,U-LOCATION
.,O
Pasaran,O
ikan,O
basah,O
turun,O
di,O
Pasar,O
Sentral,O
Kota,O
Medan,U-LOCATION
",",O
Jumat,B-TIME
(,I-TIME
22,I-TIME
/,I-TIME
8,I-TIME
),L-TIME
",",O
akibat,O
permintaan,O
lesu,O
dan,O
pasokan,O
lancar,O
.,O
Penurunan,O
harga,O
ini,O
telah,O
terjadi,O
selama,O
dua,O
hari,O
belakangan,O
.,O
Selain,O
kedua,O
faktor,O
tersebut,O
",",O
para,O
pedagang,O
di,O
Pusat,B-LOCATION
Pasar,I-LOCATION
Kota,I-LOCATION
Medan,L-LOCATION
menerangkan,O
",",O
pihaknya,O
menduga,O
maraknya,O
',O
kedai,O
sampah,O
',O
di,O
berbagai,O
lokasi,O
di,O
Medan,U-LOCATION
turut,O
berpengaruh,O
besar,O
terhadap,O
jumlah,O
pengunjung,O
yang,O
datang,O
ke,O
pasar,O
itu,O
.,O
"\""",O
Harga,O
sudah,O
turun,O
",",O
sepi,O
sekali,O
pembeli,O
",",O
pasokan,O
sudah,O
lancar,O
.,O
Sering,O
hujan,O
mungkin,O
itu,O
penyebab,O
orang,O
malas,O
kemari,O
.,O
Lagian,O
",",O
ku,O
lihat,O
sudah,O
banyak,O
kedai,O
sampah,O
di,O
Medan,U-LOCATION
.,O
Orang,O
mungkin,O
berpikir,O
ngapain,O
belanja,O
ke,O
sini,O
kalau,O
dekat,O
rumah,O
ada,O
kedai,O
sampah,O
",",O
"\""",O
ujar,O
Tampubolon,U-PERSON
",",O
pedagang,O
ikan,O
di,O
Pusat,B-LOCATION
Pasar,I-LOCATION
Kota,I-LOCATION
Medan,L-LOCATION
",",O
Jumat,U-TIME
.,O
Untuk,O
harga,O
ikan,O
tongkol,O
Apolo,O
yang,O
biasanya,O
dipatok,O
Rp,B-QUANTITY
25,I-QUANTITY
ribu,I-QUANTITY
per,I-QUANTITY
kilogram,L-QUANTITY
menjadi,O
Rp,B-QUANTITY
18,I-QUANTITY
ribu,L-QUANTITY
.,O
Tongkol,O
biasa,O
turun,O
dari,O
Rp,B-QUANTITY
22,I-QUANTITY
ribu,I-QUANTITY
/,I-QUANTITY
kg,L-QUANTITY
menjadi,O
Rp,B-QUANTITY
18,I-QUANTITY
ribu,L-QUANTITY
.,O
Dencis,O
besar,O
menjadi,O
Rp,B-QUANTITY
13,I-QUANTITY
ribu,I-QUANTITY
/,I-QUANTITY
kg,L-QUANTITY
sebelumnya,O
Rp,B-QUANTITY
15,I-QUANTITY
ribu,L-QUANTITY
",",O
sementara,O
untuk,O
dencis,O
kecil,O
Rp,B-QUANTITY
18,I-QUANTITY
ribu,I-QUANTITY
/,I-QUANTITY
kg,L-QUANTITY
dari,O
Rp,B-QUANTITY
22,I-QUANTITY
ribu,L-QUANTITY
.,O
Udang,O
kapur,O
Rp,B-QUANTITY
25,I-QUANTITY
ribu,I-QUANTITY
/,I-QUANTITY
kg,L-QUANTITY
dari,O
Rp,B-QUANTITY
30,I-QUANTITY
ribu,L-QUANTITY
.,O
Berbeda,O
dengan,O
pasaran,O
ikan,O
kering,O
yang,O
cenderung,O
stabil,O
.,O
Permintaan,O
terhadap,O
ikan,O
ini,O
belakangan,O
meningkat,O
.,O
Namun,O
",",O
para,O
pembeli,O
umumnya,O
bukan,O
berasal,O
dari,O
Medan,U-LOCATION
.,O
Menurut,O
Ucok,B-PERSON
Harahap,L-PERSON
",",O
pedagang,O
ikan,O
kering,O
",",O
para,O
pembeli,O
mayoritas,O
datang,O
dari,O
luar,O
kota,O
seperti,O
Aceh,U-LOCATION
",",O
Riau,U-LOCATION
",",O
Jambi,U-LOCATION
",",O
dan,O
Batam,U-LOCATION
.,O
Cabai,O
Masih,O
Naik,O
Harga,O
cabai,O
merah,O
masih,O
naik,O
",",O
bertahan,O
di,O
kisaran,O
Rp,B-QUANTITY
18,I-QUANTITY
-,I-QUANTITY
20,I-QUANTITY
ribu,L-QUANTITY
.,O
Cabai,O
rawit,O
menembus,O
Rp,B-QUANTITY
35,I-QUANTITY
ribu,L-QUANTITY
dari,O
dua,O
hari,O
sebelumnya,O
berkisar,O
Rp,B-QUANTITY
32,I-QUANTITY
-,I-QUANTITY
33,I-QUANTITY
ribu,L-QUANTITY
.,O
Begitu,O
juga,O
dengan,O
harga,O
tomat,O
yang,O
secara,O
perlahan,O
meningkat,O
dari,O
sebelumnya,O
Rp,B-QUANTITY
3,I-QUANTITY
-,I-QUANTITY
4,I-QUANTITY
ribu,L-QUANTITY
menjadi,O
Rp,B-QUANTITY
4,I-QUANTITY
-,I-QUANTITY
5,I-QUANTITY
ribu,L-QUANTITY
.,O
Meski,O
demikian,O
",",O
untuk,O
harga,O
sayuran,O
lainnya,O
relatif,O
stabil,O
.,O
Musim,O
panen,O
buah,O
turut,O
mewarnai,O
musim,O
hujan,O
belakangan,O
.,O
Manggis,O
",",O
rambutan,O
",",O
durian,O
",",O
duku,O
",",O
dan,O
langsat,O
",",O
kini,O
membanjiri,O
pasar,O
.,O
Harga,O
buah,O
manggis,O
yang,O
semula,O
berkisar,O
Rp,B-QUANTITY
10,I-QUANTITY
-,I-QUANTITY
11,I-QUANTITY
ribu,L-QUANTITY
berkurang,O
menjadi,O
Rp,B-QUANTITY
8,I-QUANTITY
ribu,L-QUANTITY
.,O
Pasaran,O
duku,O
turun,O
dari,O
Rp,B-QUANTITY
12,I-QUANTITY
ribu,L-QUANTITY
menjadi,O
Rp,B-QUANTITY
10,I-QUANTITY
ribu,L-QUANTITY
.,O
Langsat,O
dipatok,O
Rp,B-QUANTITY
4,I-QUANTITY
-,I-QUANTITY
6,I-QUANTITY
ribu,L-QUANTITY
dari,O
Rp,B-QUANTITY
10,I-QUANTITY
ribu,L-QUANTITY
.,O
Kondisi,O
pasar,O
di,O
kawasan,O
Pasar,B-LOCATION
Sentral,I-LOCATION
Kota,I-LOCATION
Medan,L-LOCATION
semakin,O
semrawut,O
",",O
khususnya,O
di,O
Jalan,B-LOCATION
Bintang,L-LOCATION
",",O
Jalan,B-LOCATION
Bulan,L-LOCATION
",",O
Jalan,B-LOCATION
Veteran,L-LOCATION
",",O
di,O
lokasi,O
tempat,O
jualan,O
asal,O
berdiri,O
.,O
Selain,O
kumuh,O
dan,O
penuh,O
dengan,O
sampah-sampah,O
",",O
musim,O
hujan,O
turut,O
memperparah,O
kondisi,O
pasar,O
Kota,O
Medan,U-LOCATION
.,O
Wanita,O
mengemudikan,O
kendaraan,O
merupakan,O
pemandangan,O
biasa,O
di,O
banyak,O
negara,O
.,O
Tapi,O
tak,O
demikian,O
di,O
Afghanistan,U-LOCATION
",",O
wanita,O
menjadi,O
pengemudi,O
sungguh,O
masih,O
langka,O
.,O
Itu,O
sebabnya,O
mengapa,O
ketika,O
seorang,O
perempuan,O
muda,O
terlihat,O
sedang,O
duduk,O
di,O
belakang,O
kemudi,O
di,O
bagian,O
utara,O
ibukota,O
Afghanistan,U-LOCATION
",",O
Kabul,U-LOCATION
",",O
ia,O
diikuti,O
oleh,O
pandang,O
mata,O
dari,O
orang,O
yang,O
merasa,O
penasaran,O
.,O
Beberapa,O
anak,O
kecil,O
sedang,O
bermain,O
layang-layang,O
dan,O
menunggang,O
kuda,O
sementara,O
orang,O
tua,O
yang,O
berada,O
di,O
halaman,O
dipaksa,O
menghentikan,O
kegiatan,O
untuk,O
melihat,O
seorang,O
perempuan,O
muda,O
yang,O
sedang,O
mengemudi,O
.,O
"\""",O
Saya,O
berusaha,O
mempelajari,O
cara,O
mengemudi,O
sehingga,O
saya,O
bisa,O
menyetir,O
mobil,O
kalau,O
mau,O
pergi,O
ke,O
universitas,O
dan,O
mengunjungi,O
teman,O
serta,O
kerabat,O
.,O
Saya,O
juga,O
bermaksud,O
mengemudikan,O
mobil,O
ke,O
kantor,O
saya,O
setelah,O
saya,O
bekerja,O
setelah,O
lulus,O
",",O
"\""",O
kata,O
perempuan,O
muda,O
itu,O
",",O
yang,O
tak,O
ingin,O
disebutkan,O
jatidirinya,O
.,O
Perempuan,O
pengemudi,O
tersebut,O
",",O
yang,O
berusia,O
20,O
-,O
an,O
tahun,O
dan,O
memakai,O
jilbab,O
",",O
mengatakan,O
bahwa,O
di,O
negara,O
lain,O
",",O
wanita,O
biasa,O
menyetir,O
mobil,O
dan,O
bahkan,O
pesawat,O
.,O
"\""",O
Mengapa,O
kami,O
tak,O
boleh,O
melakukan,O
itu,O
di,O
Afghanistan,U-LOCATION
?,O
"\""",O
katanya,O
.,O
"\""",O
Kita,O
mesti,O
membuat,O
lelaki,O
dan,O
perempuan,O
setara,O
",",O
"\""",O
kata,O
seorang,O
lagi,O
perempuan,O
pengemudi,O
",",O
yang,O
hanya,O
menyebutkan,O
namanya,O
",",O
Laila,U-PERSON
.,O
Kaum,O
perempuan,O
di,O
Afghanistan,U-LOCATION
",",O
terutama,O
di,O
pedesaan,O
tempat,O
orang,O
sangat,O
percaya,O
pada,O
tradisi,O
",",O
biasanya,O
memilih,O
tinggal,O
di,O
rumah,O
atau,O
melakukan,O
pekerjaan,O
ringan,O
.,O
Meskipun,O
tak,O
ada,O
larangan,O
pemerintah,O
bagi,O
perempuan,O
untuk,O
mengemudikan,O
mobil,O
",",O
sangat,O
langka,O
untuk,O
melihat,O
perempuan,O
pengemudi,O
di,O
Kabul,U-LOCATION
serta,O
kota,O
besar,O
lain,O
di,O
Afghanistan,U-LOCATION
.,O
Selama,O
masa,O
kekuasaan,O
Taliban,U-ORGANIZATION
",",O
dengan,O
hukumnya,O
yang,O
ketat,O
",",O
perempuan,O
bahkan,O
tak,O
diperkenankan,O
berjalan,O
di,O
luar,O
rumah,O
tanpa,O
memakai,O
jilbab,O
dan,O
tanpa,O
ditemani,O
lelaki,O
dari,O
keluarganya,O
.,O
Parlemen,O
Sierra,B-LOCATION
Leone,L-LOCATION
telah,O
menjadikan,O
tindakan,O
penyembunyiaan,O
korban,O
Ebola,O
sebagai,O
satu,O
kejahatan,O
yang,O
bisa,O
dijatuhi,O
hukuman,O
penjara,O
dua,B-QUANTITY
tahun,L-QUANTITY
dalam,O
upaya,O
menghentikan,O
penyebaran,O
virus,O
mematikan,O
itu,O
",",O
kata,O
menteri,O
kehakiman,O
",",O
Minggu,B-TIME
(,I-TIME
24,I-TIME
/,I-TIME
8,I-TIME
),L-TIME
.,O
"\""",O
Perubahan,O
tersebut,O
diperlukan,O
pada,O
saat,O
ini,O
dengan,O
mempertimbangkan,O
fakta,O
bahwa,O
ketika,O
peraturan,O
itu,O
dirancang,O
pada,O
tahun,O
1960,U-TIME
dan,O
disahkan,O
menjadi,O
undang-undang,O
",",O
penyakit,O
seperti,O
Ebola,O
tidak,O
ada,O
",",O
"\""",O
kata,O
Menteri,O
Keadilan,O
Sierra,B-LOCATION
Leone,L-LOCATION
Frank,B-PERSON
Kargbo,L-PERSON
kepada,O
Reuters,U-ORGANIZATION
.,O
Wabah,O
Ebola,O
di,O
Afrika,B-LOCATION
Barat,L-LOCATION
telah,O
mengakibatkan,O
1.427,B-QUANTITY
kematian,L-QUANTITY
dari,O
"2,615",B-QUANTITY
penderita,L-QUANTITY
",",O
yang,O
diketahui,O
",",O
kata,O
Organisasi,B-ORGANIZATION
Kesehatan,I-ORGANIZATION
Dunian,I-ORGANIZATION
(,I-ORGANIZATION
WHO,I-ORGANIZATION
),L-ORGANIZATION
",",O
Jumat,U-TIME
.,O
Dalam,O
pembaruan,O
data,O
",",O
WHO,U-ORGANIZATION
melaporkan,O
142,B-QUANTITY
kasus,I-QUANTITY
baru,L-QUANTITY
",",O
yang,O
dipastikan,O
laboratorium,O
mungkin,O
atau,O
diduga,O
Ebola,O
",",O
dan,O
77,B-QUANTITY
kematian,I-QUANTITY
lebih,L-QUANTITY
dari,O
empat,O
negara,O
terdampak,O
Ebola,O
",",O
yakni,O
Guinea,U-LOCATION
",",O
Liberia,U-LOCATION
",",O
Nigeria,U-LOCATION
",",O
dan,O
Sierra,B-LOCATION
Leone,L-LOCATION
.,O
Sebelumnya,O
",",O
WHO,U-ORGANIZATION
mengatakan,O
skala,O
wabah,O
Ebola,O
terburuk,O
di,O
dunia,O
telah,O
disembunyikan,O
oleh,O
keluarga,O
-,O
keluarga,O
yang,O
merahasiakan,O
terinfeksi,O
orang-orang,O
yang,O
dicintai,O
di,O
rumah,O
mereka,O
",",O
dan,O
keberadaan,O
"\""",O
zona,O
-,O
zona,O
bayangan,O
"\""",O
itu,O
tidak,O
bisa,O
dimasuki,O
oleh,O
para,O
petugas,O
medis,O
.,O
Padahal,O
",",O
ini,O
perlu,O
disampaikan,O
untuk,O
rencana,O
strategi,O
global,O
pada,O
pertemuan,O
WHO,U-ORGANIZATION
akhir,O
pekan,O
mendatang,O
di,O
Jenewa,U-LOCATION
.,O
Masa,O
jabatan,O
Menteri,O
Hukum,O
dan,O
HAM,O
",",O
Amir,B-PERSON
Syamsuddin,L-PERSON
akan,O
segera,O
berakhir,O
.,O
Amir,U-PERSON
mempercayakan,O
kelanjutan,O
Panitia,O
Seleksi,O
(,O
Pansel,O
),O
calon,O
pimpinan,O
KPK,U-ORGANIZATION
ke,O
presiden,O
terpilih,O
Joko,B-PERSON
Widodo,L-PERSON
.,O
"\""",O
Masa,O
kerja,O
saya,O
akan,O
berakhir,O
20,B-TIME
Oktober,L-TIME
.,O
Memang,O
SK,O
presiden,O
memberikan,O
tugas,O
kepada,O
saya,O
sampai,O
terpilih,O
pimpinan,O
KPK,U-ORGANIZATION
yang,O
baru,O
.,O
Tapi,O
semuanya,O
saya,O
serahkan,O
ke,O
presiden,O
terpilih,O
",",O
"\""",O
kata,O
Amir,U-PERSON
di,O
kantornya,O
",",O
Jakarta,B-LOCATION
Selatan,L-LOCATION
",",O
Jumat,B-TIME
(,I-TIME
22,I-TIME
/,I-TIME
8,I-TIME
),L-TIME
.,O
Menurut,O
Amir,U-PERSON
",",O
Jokowi,U-PERSON
punya,O
beberapa,O
pilihan,O
terkait,O
Pansel,O
pimpinan,O
KPK,U-ORGANIZATION
ini,O
.,O
Pilihan,O
pertama,O
yakni,O
mengganti,O
Ketua,O
Pansel,O
dengan,O
Menkum,O
HAM,O
yang,O
baru,O
atau,O
tetap,O
mempercayakan,O
pada,O
ketua,O
Pansel,O
saat,O
ini,O
.,O
"\""",O
Kalau,O
presiden,O
baru,O
mempertimbangkan,O
untuk,O
mengambil,O
menteri,O
baru,O
sebagai,O
Ketua,O
Pansel,O
",",O
itu,O
tidak,O
masalah,O
.,O
Bagus,O
juga,O
opsi,O
itu,O
",",O
"\""",O
jelas,O
Amir,U-PERSON
.,O
"\""",O
Manakala,O
saya,O
berhenti,O
",",O
masih,O
ada,O
teman-teman,O
lain,O
juga,O
yang,O
masih,O
bekerja,O
di,O
Pansel,O
",",O
"\""",O
imbuhnya,O
.,O
Pansel,O
pimpinan,O
KPK,U-ORGANIZATION
sendiri,O
akan,O
bekerja,O
hingga,O
Desember,B-TIME
2014,L-TIME
.,O
Pansel,O
betrugas,O
untuk,O
mencari,O
pengganti,O
Busyro,B-PERSON
Muqoddas,L-PERSON
yang,O
masa,O
kerjanya,O
akan,O
habis,O
pada,O
10,B-TIME
Desember,I-TIME
2014,L-TIME
.,O
Namun,O
hingga,O
kemarin,O
",",O
pendaftaran,O
capim,O
KPK,U-ORGANIZATION
masih,O
sepi,O
peminat,O
.,O
Baru,O
ada,O
dua,B-QUANTITY
orang,L-QUANTITY
yang,O
telah,O
melengkapi,O
berkas,O
pendaftaran,O
ke,O
Pansel,O
.,O
Dua,B-QUANTITY
orang,L-QUANTITY
itu,O
yakni,O
",",O
Maju,B-PERSON
Daryono,I-PERSON
Pakpahan,L-PERSON
SH,U-PERSON
dan,O
Denny,B-PERSON
Iryadhi,L-PERSON
.,O
Keduanya,O
berasal,O
dari,O
pihak,O
swasta,O
.,O
Seorang,O
pria,O
Jerman,U-LOCATION
berusia,O
27,B-QUANTITY
tahun,L-QUANTITY
yang,O
diculik,O
di,O
Suriah,U-LOCATION
oleh,O
militan,O
Negara,B-ORGANIZATION
Islam,I-ORGANIZATION
(,I-ORGANIZATION
NI,I-ORGANIZATION
),L-ORGANIZATION
sekitar,O
setahun,O
lalu,O
",",O
telah,O
dibebaskan,O
",",O
demikian,O
laporan,O
surat,O
kabar,O
Welt,B-ORGANIZATION
am,I-ORGANIZATION
Sonntag,L-ORGANIZATION
",",O
Minggu,B-TIME
(,I-TIME
24,I-TIME
/,I-TIME
8,I-TIME
),L-TIME
.,O
Mengutip,O
sejumlah,O
sumber,O
",",O
surat,O
kabar,O
itu,O
melaporkan,O
bahwa,O
"\""",O
pertimbangan,O
substansial,O
"\""",O
dibuat,O
untuk,O
mengamankan,O
pembebasannya,O
.,O
Surat,O
kabar,O
itu,O
mengutip,O
kementerian,O
luar,O
negeri,O
yang,O
menegaskan,O
bahwa,O
tak,O
ada,O
uang,O
tebusan,O
yang,O
dibayar,O
untuk,O
pembebasan,O
pria,O
itu,O
.,O
Saat,O
dihubungi,O
kantor,O
berita,O
AFP,U-ORGANIZATION
",",O
kementerian,O
luar,O
negeri,O
menolak,O
untuk,O
berkomentar,O
terkait,O
laporan,O
itu,O
.,O
Pria,O
itu,O
",",O
yang,O
namanya,O
dirahasiakan,O
",",O
berasal,O
dari,O
negara,O
bagian,O
Brandenburg,U-LOCATION
",",O
Jerman,B-LOCATION
Timur,L-LOCATION
",",O
dan,O
telah,O
melakukan,O
perjalanan,O
ke,O
Suriah,U-LOCATION
pada,O
Juni,B-TIME
2013,L-TIME
dengan,O
tujuan,O
menawarkan,O
"\""",O
bantuan,O
kemanusiaan,O
"\""",O
.,O
Keluarganya,O
melaporkannya,O
telah,O
hilang,O
setelah,O
ia,O
tidak,O
memberi,O
kabar,O
kepada,O
keluarganya,O
",",O
disebutkan,O
surat,O
kabar,O
itu,O
.,O
Kemudian,O
awal,O
tahun,O
ini,O
",",O
keluarga,O
pria,O
tersebut,O
menerima,O
satu,B-QUANTITY
rekaman,I-QUANTITY
video,L-QUANTITY
yang,O
berisi,O
permintaan,O
tebusan,O
dan,O
juga,O
menunjukkan,O
pengeksekusian,O
sandera,O
lain,O
",",O
surat,O
kabar,O
itu,O
melaporkan,O
.,O
Pemerintah,O
Jerman,U-LOCATION
-,O
termasuk,O
polisi,O
federal,O
BKA,U-ORGANIZATION
",",O
dinas,O
intelijen,O
BND,U-ORGANIZATION
",",O
dan,O
kementerian,O
luar,O
negeri,O
-,O
setelah,O
itu,O
memasuki,O
tahap,O
perundingan,O
dengan,O
para,O
penculik,O
.,O
Saur,B-PERSON
Marlina,I-PERSON
Manurung,L-PERSON
(,B-QUANTITY
42,I-QUANTITY
),L-QUANTITY
atau,O
yang,O
dikenal,O
dengan,O
nama,O
Butet,B-PERSON
Manurung,L-PERSON
memperoleh,O
penghargaan,O
Ramon,O
Magsaysay,O
Award,O
.,O
Antropolog,O
lulusan,O
Unpad,O
ini,O
",",O
dikenal,O
atas,O
dedikasinya,O
bagi,O
suku,O
anak,O
dalam,O
.,O
Perempuan,O
yang,O
akrab,O
disapa,O
Butet,U-PERSON
ini,O
memang,O
berjuang,O
di,O
pedalaman,O
hutan,O
Jambi,U-LOCATION
menjadi,O
guru,O
dan,O
mendirikan,O
Sokola,B-ORGANIZATION
Rimba,L-ORGANIZATION
.,O
Dalam,O
undangan,O
yang,O
dikirim,O
panitia,O
Ramon,O
Magsaysay,O
Award,O
lewat,O
surat,O
elektronik,O
",",O
Jumat,B-TIME
(,I-TIME
22,I-TIME
/,I-TIME
8,I-TIME
),L-TIME
",",O
disebutkan,O
bahwa,O
penghargaan,O
akan,O
digelar,O
pada,O
31,B-TIME
Agustus,L-TIME
mendatang,O
di,O
main,B-LOCATION
theater,I-LOCATION
cultural,I-LOCATION
center,I-LOCATION
of,I-LOCATION
the,I-LOCATION
Philippines,L-LOCATION
.,O
Disebutkan,O
juga,O
penganugerahan,O
Ramon,O
Magsaysay,O
ke,O
56,O
ini,O
akan,O
diberikan,O
ke,O
sejumlah,O
orang,O
termasuk,O
Saur,B-PERSON
Marlina,I-PERSON
Manurung,L-PERSON
",",O
dan,O
juga,O
sejumlah,O
nama,O
antara,O
lain,O
dari,O
China,U-LOCATION
yakni,O
Hu,B-PERSON
Shuli,L-PERSON
",",O
dan,O
dari,O
Afghanistan,U-LOCATION
Omara,B-PERSON
Khan,I-PERSON
Masoudi,L-PERSON
.,O
Butet,U-PERSON
sejak,O
akhir,O
',O
90,B-TIME
-,I-TIME
an,L-TIME
sudah,O
masuk,O
ke,O
hutan,O
-,O
hutan,O
di,O
Jambi,U-LOCATION
.,O
Dia,O
mengajari,O
anak-anak,O
suku,O
anak,O
dalam,O
membaca,O
dan,O
menulis,O
.,O
Kisah,O
Butet,O
juga,O
diangkat,O
ke,O
layar,O
kaca,O
dengan,O
judul,O
',O
Sokola,O
Rimba,O
',O
.,O
Di,O
dalam,O
film,O
itu,O
",",O
Butet,U-PERSON
memberikan,O
pelajaran,O
kepada,O
suku,O
anak,O
dalam,O
agar,O
mereka,O
tak,O
ditipu,O
para,O
pembalak,O
liar,O
yang,O
kerap,O
membabat,O
habis,O
hutan,O
milik,O
orang,O
rimba,O
itu,O
.,O
Penghargaan,O
Ramon,O
Magsaysay,O
",",O
ini,O
kerap,O
disandingkan,O
dengan,O
hadiah,O
nobel,O
.,O
Penghargaan,O
Ramon,O
Magsaysay,O
ini,O
diambil,O
dari,O
nama,O
Presiden,O
Pilipina,U-LOCATION
yang,O
tewas,O
dalam,O
kecelakaan,O
pesawat,O
terbang,O
.,O
Ramon,B-PERSON
Magsaysay,L-PERSON
diberikan,O
untuk,O
individu,O
atau,O
kelompok,O
yang,O
dianggap,O
memberi,O
perubahan,O
terhadap,O
komunitas,O
masyarakat,O
di,O
sekitarnya,O
.,O
Depresi,O
tropis,O
yang,O
menurunkan,O
hujan,O
lebat,O
di,O
wilayah,O
Puerto,B-LOCATION
Rico,L-LOCATION
dan,O
Republik,B-LOCATION
Dominika,L-LOCATION
naik,O
menjadi,O
Badai,O
Tropis,O
Cristobal,O
",",O
Minggu,B-TIME
(,I-TIME
24,I-TIME
/,I-TIME
8,I-TIME
),I-TIME
pagi,L-TIME
di,O
saat,O
